"Part";"Value";"Device";"Package";"Description";"BOM";
"C2";"4.7uF";"CAP_CERAMIC0805_10MGAP";"0805_10MGAP";"Ceramic Capacitors";"";
"C3";"10uF";"C-USC0805";"C0805";"CAPACITOR, American symbol";"";
"C4";"0.22uF";"C-USC0805";"C0805";"CAPACITOR, American symbol";"";
"C5";"10uF";"C-USC0805";"C0805";"CAPACITOR, American symbol";"";
"JP1";"";"HEADER-1X676MIL";"1X06_ROUND_76";"PIN HEADER";"";
"Q1";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"Q2";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R2";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R3";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"U$8";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$9";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$10";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U$11";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U$12";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U1";"HMC5883L-T";"HMC5883L";"HMC5883L";"HMC5883L 3-Axis Digital Compass";"";
"U2";"MIC5225-3.3V";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
