"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"D53";"RED";"LED-RED0603";"LED-0603";"Assorted Red LEDs";"DIO-00819";"RED";
"D54";"RED";"LED-RED0603";"LED-0603";"Assorted Red LEDs";"DIO-00819";"RED";
"D55";"RED";"LED-RED0603";"LED-0603";"Assorted Red LEDs";"DIO-00819";"RED";
"D56";"RED";"LED-RED0603";"LED-0603";"Assorted Red LEDs";"DIO-00819";"RED";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"JP1";"";"M08LOCK_NO_SILK";"1X08_LOCK_NO_SILK";"Header 8";"";"";
"LOGO2";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo";"";"";
"R1";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"R2";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"R3";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"R4";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"R5";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"R6";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"R7";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"R8";"82";"82OHM-1/10W-1%(0603)SMD";"0603-RES";"RES-12311";"RES-12311";"820K";
"STANDOFF1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"U$1";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SFE Logo, name and flame";"";"";
