"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C4";"100uF";"CAP_ELECTROLYTICPANASONIC_C";"PANASONIC_C";"Electrolytic Capacitors";"";
"C5";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C6";"100uF";"CAP_ELECTROLYTICPANASONIC_C";"PANASONIC_C";"Electrolytic Capacitors";"";
"C7";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C8";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C9";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C10";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C11";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C12";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C13";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C14";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C16";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C18";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C19";"33pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C20";"33pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C21";"33pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C22";"33pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C23";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C24";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C25";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C26";"220pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C27";"220pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C28";"100pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C29";"100pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C30";"100pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C31";"100pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C32";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C33";"2.2uF+";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C34";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"CONN3";"STEMMA_I2C_QT";"STEMMA_I2C_QT";"JST_SH4";"";"";
"D1";"3.6V";"DIODE-ZENERSOD323";"SOD-323";"Zener Diode";"";
"FB1";"Ferrite";"FERRITE0805";"0805";"Ferrite Bead";"";
"FB2";"Ferrite";"FERRITE0805";"0805";"Ferrite Bead";"";
"FB3";"Ferrite";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FB4";"FERRITE";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
